date,open,high,low,close,adjusted close,volume,dividend amount,split coefficient
2007-05-17,105.89,105.93,105.69,105.82,44.4135,14500.0,0.0,1.0
2007-05-18,105.95,105.95,105.85,105.8501,44.4261,5200.0,0.0,1.0
2007-05-21,105.94,105.96,105.85,105.95,44.468,14600.0,0.0,1.0
2007-05-22,106.08,106.09,105.7301,105.96,44.4722,10200.0,0.0,1.0
2007-05-23,105.92,106.11,105.7,105.88,44.4387,22500.0,0.0,1.0
2007-05-24,106.04,106.04,105.85,105.91,44.4513,17100.0,0.0,1.0
2007-05-25,105.97,106.47,105.8,106.06,44.5142,7400.0,0.0,1.0
2007-05-29,105.7,105.72,105.58,105.64,44.3379,4900.0,0.0,1.0
2007-05-30,105.87,105.94,105.75,105.88,44.4387,4300.0,0.0,1.0
2007-05-31,105.89,105.89,105.65,105.71,44.3673,6200.0,0.0,1.0
2007-06-01,105.11,105.13,104.95,105.11,44.3612,13500.0,0.5855,1.0
2007-06-04,105.2,105.22,105.02,105.2,44.3992,21800.0,0.0,1.0
2007-06-05,105.21,105.21,105.05,105.05,44.3359,4500.0,0.0,1.0
2007-06-06,105.0,105.06,104.8801,104.92,44.281,74600.0,0.0,1.0
2007-06-07,104.74,104.74,104.2,104.43,44.0742,12100.0,0.0,1.0
2007-06-08,104.21,104.27,103.9201,104.15,43.9561,17800.0,0.0,1.0
2007-06-11,103.9,104.07,103.6001,103.93,43.8632,2900.0,0.0,1.0
2007-06-12,103.77,103.78,103.07,103.4,43.6395,67300.0,0.0,1.0
2007-06-13,103.63,103.81,102.87,103.58,43.7155,24600.0,0.0,1.0
2007-06-14,103.34,103.66,103.16,103.66,43.7493,18200.0,0.0,1.0
2007-06-15,103.5,103.68,103.5,103.64,43.7408,13500.0,0.0,1.0
2007-06-18,103.91,103.91,103.4,103.7,43.7661,14600.0,0.0,1.0
2007-06-19,103.84,103.84,103.36,103.83,43.821,19600.0,0.0,1.0
2007-06-20,103.84,103.84,102.9101,103.73,43.7788,16900.0,0.0,1.0
2007-06-21,103.0,103.43,103.0,103.1,43.5129,13900.0,0.0,1.0
2007-06-22,103.22,103.3599,102.84,103.3,43.5973,27800.0,0.0,1.0
2007-06-25,103.3,103.34,102.65,102.7,43.3441,29000.0,0.0,1.0
2007-06-26,102.94,103.19,102.7,103.0,43.4707,43600.0,0.0,1.0
2007-06-27,102.79,102.8,102.48,102.64,43.3188,6800.0,0.0,1.0
2007-06-28,102.55,102.64,101.93,102.1,43.0909,9500.0,0.0,1.0
2007-06-29,102.1,102.5,101.81,101.81,42.9685,14600.0,0.0,1.0
2007-07-02,101.7,102.27,101.4,102.0,43.303,19600.0,0.6026,1.0
2007-07-03,101.9,101.9,101.6,101.81,43.2223,11700.0,0.0,1.0
2007-07-05,101.85,101.86,100.98,101.44,43.0653,14600.0,0.0,1.0
2007-07-06,101.43,101.79,101.1101,101.55,43.112,8200.0,0.0,1.0
2007-07-09,101.43,101.98,101.39,101.86,43.2436,8400.0,0.0,1.0
2007-07-10,101.48,101.75,101.0,101.59,43.1289,19700.0,0.0,1.0
2007-07-11,101.62,101.63,100.56,100.83,42.8063,17200.0,0.0,1.0
2007-07-12,101.0,101.13,100.71,101.13,42.9337,8300.0,0.0,1.0
2007-07-13,101.3,101.56,101.0,101.55,43.112,5200.0,0.0,1.0
2007-07-16,101.37,101.81,101.26,101.59,43.1289,17100.0,0.0,1.0
2007-07-17,101.7,101.71,101.22,101.71,43.1799,10600.0,0.0,1.0
2007-07-18,101.67,101.67,100.8,100.95,42.8572,15600.0,0.0,1.0
2007-07-19,101.03,101.06,101.03,101.057,42.9027,6400.0,0.0,1.0
2007-07-20,100.98,101.32,100.5901,100.8,42.7936,18600.0,0.0,1.0
2007-07-23,100.7001,100.71,100.5,100.577,42.6989,9000.0,0.0,1.0
2007-07-24,100.5,100.51,99.86,100.0,42.4539,44900.0,0.0,1.0
2007-07-25,99.9,99.9,98.68,99.05,42.0506,28400.0,0.0,1.0
2007-07-26,98.5,99.5,96.39,97.65,41.4563,43200.0,0.0,1.0
2007-07-27,97.0,97.0,95.49,96.07,40.7855,44500.0,0.0,1.0
2007-07-30,96.99,97.02,96.35,96.95,41.1591,24600.0,0.0,1.0
2007-07-31,97.0,98.2,97.0,97.2799,41.2991,34000.0,0.0,1.0
2007-08-01,96.84,96.84,95.26,96.45,41.2143,33500.0,0.6302,1.0
2007-08-02,96.99,97.334,96.99,97.0,41.4494,28800.0,0.0,1.0
2007-08-03,97.35,97.35,96.38,97.0,41.4494,20100.0,0.0,1.0
2007-08-06,98.0,98.75,96.05,96.79,41.3596,30400.0,0.0,1.0
2007-08-07,99.25,99.25,96.8,97.48,41.6545,70200.0,0.0,1.0
2007-08-08,99.0,100.5,98.0,98.63,42.1459,30300.0,0.0,1.0
2007-08-09,98.62,98.92,98.01,98.53,42.1031,12800.0,0.0,1.0
2007-08-10,98.2,98.37,97.75,98.33,42.0177,18800.0,0.0,1.0
2007-08-13,99.02,99.05,98.4001,99.05,42.3254,21300.0,0.0,1.0
2007-08-14,99.32,99.32,98.17,98.28,41.9963,12400.0,0.0,1.0
2007-08-15,98.35,99.0399,98.28,98.83,42.2313,9100.0,0.0,1.0
2007-08-16,99.3,100.0,97.98,98.7,42.1758,15300.0,0.0,1.0
2007-08-17,99.0,100.0,98.6,98.75,42.1972,30000.0,0.0,1.0
2007-08-20,100.0,100.0,98.75,98.75,42.1972,49300.0,0.0,1.0
2007-08-21,99.25,99.85,98.06,98.24,41.9792,33700.0,0.0,1.0
2007-08-22,98.6,99.1999,98.1,99.0,42.304,52700.0,0.0,1.0
2007-08-23,99.17,99.8,99.0,99.6,42.5604,59400.0,0.0,1.0
2007-08-24,99.7,99.85,99.16,99.85,42.6672,11600.0,0.0,1.0
2007-08-27,100.0,100.5,99.9,100.5,42.945,11800.0,0.0,1.0
2007-08-28,100.5,100.9,100.0,100.1501,42.7954,55800.0,0.0,1.0
2007-08-29,100.0,100.9,99.67,100.55,42.9663,18300.0,0.0,1.0
2007-08-30,100.74,101.04,100.22,100.76,43.0561,42900.0,0.0,1.0
2007-08-31,101.48,101.68,101.01,101.67,43.4449,11300.0,0.0,1.0
2007-09-04,101.65,101.97,101.0,101.75,43.7453,13500.0,0.6229,1.0
2007-09-05,101.65,101.88,101.23,101.7899,43.7624,14400.0,0.0,1.0
2007-09-06,101.49,101.74,101.49,101.73,43.7367,16400.0,0.0,1.0
2007-09-07,101.9,101.9,100.45,100.57,43.238,50700.0,0.0,1.0
2007-09-10,101.5,101.5,100.61,101.0,43.4228,10000.0,0.0,1.0
2007-09-11,101.48,102.0,101.0001,101.83,43.7797,24100.0,0.0,1.0
2007-09-12,102.0,102.5,101.38,102.29,43.9774,32000.0,0.0,1.0
2007-09-13,102.25,102.25,101.22,101.93,43.8227,10900.0,0.0,1.0
2007-09-14,101.95,102.94,101.22,102.75,44.1752,33900.0,0.0,1.0
2007-09-17,102.89,103.5,102.36,103.36,44.4375,20100.0,0.0,1.0
2007-09-18,103.5,104.36,102.98,104.1,44.7556,31400.0,0.0,1.0
2007-09-19,104.25,106.1,104.2,106.09,45.6112,85900.0,0.0,1.0
2007-09-20,106.04,106.04,103.0,103.49,44.4933,410400.0,0.0,1.0
2007-09-21,104.99,105.4,102.1,103.75,44.6051,105100.0,0.0,1.0
2007-09-24,102.68,104.45,102.65,104.45,44.9061,45500.0,0.0,1.0
2007-09-25,104.49,104.7,103.0,104.7,45.0136,167500.0,0.0,1.0
2007-09-26,104.268,104.7,104.132,104.32,44.8502,25300.0,0.0,1.0
2007-09-27,104.4999,104.55,101.16,104.0,44.7126,49200.0,0.0,1.0
2007-09-28,104.47,104.48,103.6,104.0,44.7126,46700.0,0.0,1.0
2007-10-01,104.47,104.5,103.33,103.75,44.8825,50300.0,0.6452,1.0
2007-10-02,103.255,103.99,102.53,103.95,44.9691,72100.0,0.0,1.0
2007-10-03,104.0,104.47,103.3201,103.4,44.7311,35300.0,0.0,1.0
2007-10-04,103.8,103.95,103.29,103.84,44.9215,17600.0,0.0,1.0
2007-10-05,103.97,104.0,103.52,103.9,44.9474,22900.0,0.0,1.0
2007-10-08,104.22,104.39,103.8601,104.25,45.0988,18600.0,0.0,1.0
2007-10-09,104.32,104.34,104.0,104.33,45.1334,14600.0,0.0,1.0
2007-10-10,104.48,104.48,104.15,104.24,45.0945,21200.0,0.0,1.0
2007-10-11,104.49,104.5,104.0,104.39,45.1594,22300.0,0.0,1.0
2007-10-12,104.42,104.6,104.42,104.5,45.207,73700.0,0.0,1.0
2007-10-15,104.7438,105.2,104.5,105.0,45.4233,24600.0,0.0,1.0
2007-10-16,104.5,104.68,104.1,104.6,45.2502,60600.0,0.0,1.0
2007-10-17,104.03,104.65,103.31,103.31,44.6922,15200.0,0.0,1.0
2007-10-18,104.23,104.2499,103.25,103.26,44.6706,13200.0,0.0,1.0
2007-10-19,103.25,103.94,102.0,102.8,44.4716,40200.0,0.0,1.0
2007-10-22,102.8,102.8,101.85,101.85,44.0606,64600.0,0.0,1.0
2007-10-23,102.19,102.7,101.95,102.7,44.4283,27000.0,0.0,1.0
2007-10-24,102.6,102.75,102.3,102.7,44.4283,22200.0,0.0,1.0
2007-10-25,102.99,102.99,102.64,102.85,44.4932,16600.0,0.0,1.0
2007-10-26,102.7,103.09,102.6,103.09,44.597,10800.0,0.0,1.0
2007-10-29,103.49,103.5,103.0575,103.4,44.7311,19900.0,0.0,1.0
2007-10-30,103.3,103.3,102.7,103.2,44.6446,10500.0,0.0,1.0
2007-10-31,103.5,104.0,103.04,103.85,44.9258,12000.0,0.0,1.0
2007-11-01,102.71,102.9,102.0,102.5,44.6359,29400.0,0.6799,1.0
2007-11-02,102.49,102.5,101.9201,102.25,44.527,32300.0,0.0,1.0
2007-11-05,106.0,106.0,101.5,102.2,44.5053,13800.0,0.0,1.0
2007-11-06,102.82,103.15,102.2,102.73,44.7361,34900.0,0.0,1.0
2007-11-07,101.82,103.1,101.82,102.6,44.6795,11850.0,0.0,1.0
2007-11-08,102.82,102.85,100.41,101.3,44.1133,121000.0,0.0,1.0
