date,open,high,low,close,adjusted close,volume,dividend amount,split coefficient
2002-12-05,85.28,86.28,85.26,86.02,46.3019,206400.0,0.0,1.0
2002-12-06,87.0,87.09,85.76,86.17,46.3827,440500.0,0.0,1.0
2002-12-09,86.2,86.85,86.17,86.65,46.641,400300.0,0.0,1.0
2002-12-10,86.61,86.93,86.5,86.88,46.7648,151600.0,0.0,1.0
2002-12-11,87.15,87.65,86.96,87.46,47.077,163800.0,0.0,1.0
2002-12-12,87.06,87.6,87.06,87.38,47.034,135800.0,0.0,1.0
2002-12-13,87.14,87.16,86.53,86.53,46.5764,425800.0,0.0,1.0
2002-12-16,86.9,86.9,85.84,85.88,46.2266,115700.0,0.0,1.0
2002-12-17,86.3,86.35,85.68,85.88,46.2266,290600.0,0.0,1.0
2002-12-18,86.48,86.69,86.25,86.55,46.5872,191000.0,0.0,1.0
2002-12-19,86.8,87.49,86.65,87.32,47.0017,134400.0,0.0,1.0
2002-12-20,87.23,87.56,87.15,87.38,47.034,41900.0,0.0,1.0
2002-12-23,87.36,87.4,86.25,87.4,47.0447,74200.0,0.0,1.0
2002-12-24,88.0,88.08,87.84,87.89,47.3085,46600.0,0.0,1.0
2002-12-26,87.9,88.06,87.73,88.06,47.4,13500.0,0.0,1.0
2002-12-27,88.55,89.03,88.28,89.03,47.9221,140200.0,0.0,1.0
2002-12-30,88.9,89.24,88.63,89.24,48.0351,274900.0,0.0,1.0
2002-12-31,88.95,89.33,88.32,88.57,47.9147,109400.0,0.4463,1.0
2003-01-02,87.7,87.9,86.21,86.28,46.6759,192100.0,0.0,1.0
2003-01-03,86.15,86.54,85.83,86.48,46.7841,311200.0,0.0,1.0
2003-01-06,86.17,86.29,85.81,86.25,46.6597,35600.0,0.0,1.0
2003-01-07,86.19,86.75,86.17,86.56,46.8274,69800.0,0.0,1.0
2003-01-08,86.88,87.14,86.78,86.99,47.06,160100.0,0.0,1.0
2003-01-09,86.17,86.17,85.02,85.32,46.1565,237500.0,0.0,1.0
2003-01-10,85.92,85.92,85.12,85.54,46.2756,145200.0,0.0,1.0
2003-01-13,85.54,85.87,85.4,85.68,46.3513,53300.0,0.0,1.0
2003-01-14,86.0,86.28,85.96,85.98,46.5136,98900.0,0.0,1.0
2003-01-15,86.28,86.7,86.2,86.4,46.7408,129600.0,0.0,1.0
2003-01-16,86.38,86.6,85.62,86.52,46.8057,57900.0,0.0,1.0
2003-01-17,87.1,87.24,86.93,86.95,47.0383,97700.0,0.0,1.0
2003-01-21,86.88,87.45,86.8,87.45,47.3088,107500.0,0.0,1.0
2003-01-22,87.68,87.9,87.52,87.88,47.5415,106800.0,0.0,1.0
2003-01-23,87.32,87.7,87.3,87.45,47.3088,110700.0,0.0,1.0
2003-01-24,87.74,88.44,87.74,87.97,47.5901,285300.0,0.0,1.0
2003-01-27,87.9,88.04,87.5,87.65,47.417,150500.0,0.0,1.0
2003-01-28,87.65,87.78,87.1,87.65,47.417,454700.0,0.0,1.0
2003-01-29,87.65,87.78,87.1,87.65,47.417,454700.0,0.0,1.0
2003-01-30,87.2,87.9,87.1,87.82,47.509,108600.0,0.0,1.0
2003-01-31,87.9,88.21,87.54,88.06,47.6388,182300.0,0.0,1.0
2003-02-03,87.67,87.91,87.31,87.88,47.7079,55200.0,0.3076,1.0
2003-02-04,88.37,88.4,88.11,88.27,47.9196,56900.0,0.0,1.0
2003-02-05,88.23,88.7,87.43,87.51,47.507,222700.0,0.0,1.0
2003-02-06,87.84,88.26,87.79,88.22,47.8924,120900.0,0.0,1.0
2003-02-07,87.77,88.52,87.63,88.42,48.001,247200.0,0.0,1.0
2003-02-10,88.12,88.4,87.69,87.8,47.6644,76600.0,0.0,1.0
2003-02-11,87.6,87.91,87.43,87.78,47.6536,259100.0,0.0,1.0
2003-02-12,87.8,88.13,87.67,88.09,47.8219,121300.0,0.0,1.0
2003-02-13,88.27,89.18,88.17,88.57,48.0825,440200.0,0.0,1.0
2003-02-14,88.3,88.37,87.61,87.81,47.6699,829700.0,0.0,1.0
2003-02-18,87.56,87.98,87.34,87.92,47.7296,213200.0,0.0,1.0
2003-02-19,88.39,88.7,88.25,88.52,48.0553,62100.0,0.0,1.0
2003-02-20,88.34,88.9,88.34,88.82,48.2182,486700.0,0.0,1.0
2003-02-21,88.56,88.72,88.21,88.3,47.9359,250400.0,0.0,1.0
2003-02-24,88.88,88.9,88.62,88.72,48.1639,168200.0,0.0,1.0
2003-02-25,89.4,89.65,89.0,89.13,48.3865,358500.0,0.0,1.0
2003-02-26,89.38,89.75,89.15,89.75,48.723,334000.0,0.0,1.0
2003-02-27,89.46,89.99,89.31,89.9,48.8045,695700.0,0.0,1.0
2003-02-28,89.68,90.54,89.58,90.47,49.1139,213300.0,0.0,1.0
2003-03-03,90.0,90.45,89.91,90.24,49.1738,204100.0,0.3403,1.0
2003-03-04,90.13,90.45,90.02,90.3,49.2065,82700.0,0.0,1.0
2003-03-05,90.62,90.63,90.04,90.6,49.37,126000.0,0.0,1.0
2003-03-06,90.55,90.68,90.06,90.25,49.1792,166000.0,0.0,1.0
2003-03-07,90.72,90.79,90.05,90.56,49.3482,263800.0,0.0,1.0
2003-03-10,90.81,91.03,90.68,91.03,49.6043,147200.0,0.0,1.0
2003-03-11,90.99,91.16,90.73,90.87,49.5171,82800.0,0.0,1.0
2003-03-12,90.92,91.36,90.88,91.2,49.6969,454800.0,0.0,1.0
2003-03-13,90.15,90.39,89.52,89.52,48.7814,829200.0,0.0,1.0
2003-03-14,89.9,90.12,89.62,89.96,49.0212,590900.0,0.0,1.0
2003-03-17,90.52,90.52,88.86,88.88,48.4327,724400.0,0.0,1.0
2003-03-18,88.96,89.2,88.01,88.04,47.975,415200.0,0.0,1.0
2003-03-19,88.04,88.07,87.33,87.39,47.6208,398400.0,0.0,1.0
2003-03-20,87.82,87.95,86.76,87.25,47.5445,206700.0,0.0,1.0
2003-03-21,86.92,87.05,86.05,86.05,46.8906,843400.0,0.0,1.0
2003-03-24,87.1,87.6,86.85,87.41,47.6317,373800.0,0.0,1.0
2003-03-25,87.65,87.82,86.9,87.31,47.5772,606400.0,0.0,1.0
2003-03-26,87.25,87.65,87.25,87.49,47.6753,309500.0,0.0,1.0
2003-03-27,87.75,87.87,87.33,87.55,47.708,191600.0,0.0,1.0
2003-03-28,87.92,88.08,87.72,87.75,47.8169,253400.0,0.0,1.0
2003-03-31,88.3,88.93,88.3,88.9,48.4436,643800.0,0.0,1.0
2003-04-01,88.4,88.79,87.9,88.27,48.3062,289800.0,0.3779,1.0
2003-04-02,87.65,87.7,87.28,87.35,47.8027,312200.0,0.0,1.0
2003-04-03,87.25,87.58,87.14,87.3,47.7754,245600.0,0.0,1.0
2003-04-04,87.06,87.3,86.88,87.05,47.6386,184900.0,0.0,1.0
2003-04-07,86.22,86.86,85.92,86.85,47.5291,485400.0,0.0,1.0
2003-04-08,87.05,87.59,86.99,87.55,47.9122,194700.0,0.0,1.0
2003-04-09,87.4,87.86,87.17,87.81,48.0545,102400.0,0.0,1.0
2003-04-10,87.75,87.85,87.35,87.4,47.8301,53300.0,0.0,1.0
2003-04-11,86.82,87.32,86.59,87.26,47.7535,450000.0,0.0,1.0
2003-04-14,87.1,87.11,86.71,87.02,47.6222,207100.0,0.0,1.0
2003-04-15,87.33,87.53,87.04,87.49,47.8794,128500.0,0.0,1.0
2003-04-16,87.53,87.9,87.47,87.85,48.0764,97700.0,0.0,1.0
2003-04-17,88.24,88.4,87.8,87.99,48.153,106200.0,0.0,1.0
2003-04-21,87.48,87.83,87.26,87.8,48.049,148000.0,0.0,1.0
2003-04-22,88.15,88.26,87.62,87.75,48.0216,299900.0,0.0,1.0
2003-04-23,87.78,88.01,87.6,87.93,48.1202,42700.0,0.0,1.0
2003-04-24,88.4,88.99,88.4,88.72,48.5525,199000.0,0.0,1.0
2003-04-25,88.75,89.1,88.68,88.92,48.6619,529700.0,0.0,1.0
2003-04-28,89.09,89.09,88.78,88.78,48.5853,80500.0,0.0,1.0
2003-04-29,88.53,88.77,88.32,88.63,48.5032,177500.0,0.0,1.0
2003-04-30,88.79,89.52,88.72,89.45,48.952,294100.0,0.0,1.0
2003-05-01,89.2,89.6,88.8,89.02,48.9755,231200.0,0.473,1.0
2003-05-02,89.06,89.07,88.27,88.32,48.5904,231500.0,0.0,1.0
2003-05-05,88.54,88.87,88.2,88.79,48.849,77700.0,0.0,1.0
2003-05-06,88.84,89.4,88.52,89.23,49.091,260600.0,0.0,1.0
2003-05-07,90.0,90.33,89.82,90.27,49.6632,306900.0,0.0,1.0
2003-05-08,90.6,90.9,90.28,90.49,49.7843,437400.0,0.0,1.0
2003-05-09,90.3,90.62,90.2,90.58,49.8338,110000.0,0.0,1.0
2003-05-12,91.14,91.19,90.73,91.15,50.1474,364700.0,0.0,1.0
2003-05-13,90.9,91.37,90.83,91.35,50.2574,227800.0,0.0,1.0
2003-05-14,91.83,92.98,91.62,92.75,51.0276,1426500.0,0.0,1.0
2003-05-15,92.6,93.57,92.6,93.04,51.1872,810300.0,0.0,1.0
2003-05-16,93.48,93.76,92.95,93.72,51.5613,703900.0,0.0,1.0
2003-05-19,94.11,94.24,93.13,93.4,51.3852,817800.0,0.0,1.0
2003-05-20,93.15,94.78,93.12,94.78,52.1445,606600.0,0.0,1.0
2003-05-21,94.25,95.66,94.12,94.77,52.139,1799600.0,0.0,1.0
2003-05-22,95.1,95.7,94.9,95.61,52.6011,576200.0,0.0,1.0
2003-05-23,95.77,96.21,95.64,95.85,52.7331,690600.0,0.0,1.0
2003-05-27,95.62,95.71,94.12,94.12,51.7813,846400.0,0.0,1.0
2003-05-28,93.9,94.14,93.31,93.96,51.6933,730500.0,0.0,1.0
2003-05-29,94.3,94.8,94.071,94.78,52.1445,508300.0,0.0,1.0
2003-05-30,94.45,94.74,93.97,94.6,52.0454,722200.0,0.0,1.0
2003-06-02,93.88,93.88,93.09,93.51,51.6649,478600.0,0.3984,1.0
2003-06-03,93.76,94.58,93.71,94.26,52.0793,389400.0,0.0,1.0
2003-06-04,94.46,94.71,94.05,94.54,52.234,394100.0,0.0,1.0
2003-06-05,95.2,95.38,93.8,93.8,51.8252,820900.0,0.0,1.0
2003-06-06,93.7,94.15,93.38,94.14,52.013,276800.0,0.0,1.0
2003-06-09,94.7,94.88,94.27,94.77,52.3611,282200.0,0.0,1.0
2003-06-10,95.08,95.93,95.07,95.9,52.9854,534800.0,0.0,1.0
2003-06-11,96.25,96.6,95.7,95.78,52.9191,633600.0,0.0,1.0
2003-06-12,96.11,96.73,96.01,96.53,53.3335,315400.0,0.0,1.0
2003-06-13,96.93,97.28,96.76,97.18,53.6926,478400.0,0.0,1.0
2003-06-16,97.5,97.66,96.26,96.26,53.1843,789300.0,0.0,1.0
2003-06-17,95.97,96.031,95.4,95.5,52.7644,691600.0,0.0,1.0
2003-06-18,95.06,95.06,94.2,94.28,52.0904,657600.0,0.0,1.0
2003-06-19,93.96,94.48,93.5,94.1,51.9909,817700.0,0.0,1.0
2003-06-20,93.9,94.05,93.03,93.75,51.7975,561700.0,0.0,1.0
2003-06-23,93.819,94.43,93.53,94.31,52.1069,819900.0,0.0,1.0
2003-06-24,94.15,95.18,94.01,95.18,52.5876,292900.0,0.0,1.0
2003-06-25,95.42,95.49,93.45,93.66,51.7478,1002800.0,0.0,1.0
2003-06-26,93.25,93.25,92.12,92.4,51.0516,1423800.0,0.0,1.0
2003-06-27,92.55,92.55,91.55,92.07,50.8693,735900.0,0.0,1.0
2003-06-30,91.92,92.52,91.68,92.5,51.1069,541900.0,0.0,1.0
2003-07-01,92.15,92.49,91.51,91.69,50.8543,449000.0,0.3529,1.0
2003-07-02,91.2,92.07,91.11,91.92,50.9819,338800.0,0.0,1.0
2003-07-03,91.7,91.71,90.6,90.6,50.2498,559100.0,0.0,1.0
2003-07-07,90.28,90.59,90.02,90.02,49.9281,465400.0,0.0,1.0
2003-07-08,90.43,90.48,89.63,90.1,49.9725,389600.0,0.0,1.0
2003-07-09,90.53,90.69,90.11,90.39,50.1333,270400.0,0.0,1.0
2003-07-10,90.69,90.75,90.12,90.36,50.1167,718000.0,0.0,1.0
2003-07-11,90.3,90.79,90.21,90.79,50.3552,389500.0,0.0,1.0
2003-07-14,90.68,90.87,89.63,89.75,49.7784,465900.0,0.0,1.0
2003-07-15,89.54,89.86,87.4,87.65,48.6136,3171100.0,0.0,1.0
2003-07-16,87.41,88.72,87.15,88.15,48.8909,1205400.0,0.0,1.0
2003-07-17,87.33,88.04,87.18,87.88,48.7412,897000.0,0.0,1.0
2003-07-18,87.65,87.96,87.44,87.7,48.6414,550800.0,0.0,1.0
2003-07-21,87.5,87.6,85.65,85.84,47.6097,1267600.0,0.0,1.0
2003-07-22,85.97,86.36,85.44,86.26,47.8427,1576900.0,0.0,1.0
2003-07-23,86.8,87.05,86.4,86.55,48.0035,1374700.0,0.0,1.0
2003-07-24,85.9,86.08,85.55,85.79,47.582,701100.0,0.0,1.0
2003-07-25,85.98,86.62,85.4,85.56,47.4544,1273500.0,0.0,1.0
2003-07-28,85.24,85.29,84.4,84.41,46.8166,1268500.0,0.0,1.0
2003-07-29,84.18,85.35,83.26,83.26,46.1788,2139300.0,0.0,1.0
2003-07-30,83.74,84.72,83.57,84.2,46.7001,1963400.0,0.0,1.0
2003-07-31,83.69,83.71,82.23,82.95,46.0069,4706400.0,0.0,1.0
2003-08-01,82.1,82.79,81.98,82.51,45.9725,3061200.0,0.378,1.0
2003-08-04,82.48,83.22,82.35,83.22,46.3681,1858700.0,0.0,1.0
2003-08-05,83.21,83.29,81.8,82.03,45.705,2413000.0,0.0,1.0
2003-08-06,82.5,83.77,82.37,83.65,46.6076,2549700.0,0.0,1.0
2003-08-07,83.8,84.05,83.139,84.0,46.8027,1796400.0,0.0,1.0
2003-08-08,84.34,84.79,83.65,83.66,46.6132,2399100.0,0.0,1.0
2003-08-11,83.55,83.57,82.91,83.24,46.3792,1355000.0,0.0,1.0
2003-08-12,83.42,83.65,82.8,82.85,46.1619,1534200.0,0.0,1.0
2003-08-13,82.2,82.35,81.19,81.25,45.2704,2257700.0,0.0,1.0
2003-08-14,81.44,82.1,80.91,82.05,45.7162,1612300.0,0.0,1.0
2003-08-15,82.2,82.5,81.9,82.0,45.6883,515100.0,0.0,1.0
2003-08-18,82.3,82.6,82.01,82.38,45.9,655300.0,0.0,1.0
2003-08-19,82.55,83.65,82.5,83.65,46.6076,1086500.0,0.0,1.0
2003-08-20,83.83,83.87,82.74,83.2,46.3569,503600.0,0.0,1.0
2003-08-21,83.06,83.45,82.42,83.0,46.2455,783600.0,0.0,1.0
2003-08-22,83.1,83.85,82.9,83.37,46.4516,413200.0,0.0,1.0
2003-08-25,83.32,83.54,82.25,82.72,46.0895,648200.0,0.0,1.0
2003-08-26,82.45,83.37,82.32,83.37,46.4516,837200.0,0.0,1.0
2003-08-27,83.27,83.27,82.61,82.99,46.2399,409100.0,0.0,1.0
2003-08-28,83.23,83.98,83.23,83.85,46.7191,557200.0,0.0,1.0
2003-08-29,83.94,83.99,83.38,83.65,46.6076,651100.0,0.0,1.0
2003-09-02,83.63,83.65,82.04,82.06,45.929,868700.0,0.372,1.0
2003-09-03,82.484,82.484,81.88,82.19,46.0018,639900.0,0.0,1.0
2003-09-04,82.49,82.71,82.16,82.65,46.2592,562900.0,0.0,1.0
2003-09-05,83.4,84.09,83.17,84.07,47.054,838000.0,0.0,1.0
2003-09-08,83.63,84.45,83.2,83.2,46.5671,621100.0,0.0,1.0
2003-09-09,83.52,83.94,82.916,83.8,46.9029,599900.0,0.0,1.0
2003-09-10,83.9,84.7,83.82,84.65,47.3786,1285900.0,0.0,1.0
2003-09-11,84.26,84.38,83.8,84.1,47.0708,859500.0,0.0,1.0
2003-09-12,85.02,85.38,84.45,84.68,47.3954,1375300.0,0.0,1.0
2003-09-15,84.5,84.89,84.11,84.55,47.3227,367100.0,0.0,1.0
2003-09-16,84.37,84.5,83.9,84.42,47.2499,555200.0,0.0,1.0
2003-09-17,84.72,85.56,84.48,85.47,47.8376,1223900.0,0.0,1.0
2003-09-18,85.65,85.65,84.83,85.53,47.8712,615000.0,0.0,1.0
2003-09-19,85.65,86.03,85.49,85.63,47.9271,869300.0,0.0,1.0
2003-09-22,85.0,85.18,84.23,84.95,47.5465,1126400.0,0.0,1.0
2003-09-23,84.88,85.54,84.64,85.53,47.8712,632100.0,0.0,1.0
2003-09-24,85.54,86.49,85.34,86.27,48.2853,1005300.0,0.0,1.0
2003-09-25,86.3,86.72,86.15,86.7,48.526,846800.0,0.0,1.0
2003-09-26,86.94,87.49,86.823,87.48,48.9626,1869700.0,0.0,1.0
2003-09-29,87.02,87.45,86.66,86.78,48.5708,743000.0,0.0,1.0
2003-09-30,87.0,88.25,86.96,88.22,49.3768,1623900.0,0.0,1.0
2003-10-01,87.5,87.93,87.35,87.52,49.1903,931900.0,0.3669,1.0
2003-10-02,86.84,87.45,86.4,87.12,48.9655,1194100.0,0.0,1.0
2003-10-03,86.05,86.2,85.1,85.29,47.937,1451200.0,0.0,1.0
2003-10-06,85.12,85.79,85.08,85.66,48.1449,507200.0,0.0,1.0
2003-10-07,85.45,85.57,84.63,84.67,47.5885,594200.0,0.0,1.0
2003-10-08,84.45,84.98,84.35,84.65,47.5772,811800.0,0.0,1.0
2003-10-09,83.92,84.13,83.65,84.05,47.24,1385600.0,0.0,1.0
2003-10-10,84.5,84.73,84.3,84.55,47.521,256600.0,0.0,1.0
2003-10-13,84.35,84.5,84.22,84.22,47.3356,116300.0,0.0,1.0
2003-10-14,83.75,84.1,83.55,83.64,47.0096,337100.0,0.0,1.0
2003-10-15,83.16,83.3,82.85,83.23,46.7791,465600.0,0.0,1.0
2003-10-16,83.48,83.77,82.75,82.9,46.5937,564900.0,0.0,1.0
2003-10-17,83.08,83.69,83.01,83.54,46.9534,354500.0,0.0,1.0
2003-10-20,83.45,84.15,83.42,83.82,47.1107,281600.0,0.0,1.0
2003-10-21,84.03,84.38,83.85,84.13,47.285,429700.0,0.0,1.0
2003-10-22,84.6,85.0,84.4,84.95,47.7459,798000.0,0.0,1.0
2003-10-23,85.0,85.0,84.02,84.33,47.3974,1055600.0,0.0,1.0
2003-10-24,85.0,85.6,84.66,85.27,47.9257,1412200.0,0.0,1.0
2003-10-27,85.15,85.33,84.8,85.1,47.8302,346900.0,0.0,1.0
2003-10-28,84.85,85.69,84.57,85.55,48.0831,2200300.0,0.0,1.0
2003-10-29,85.28,85.35,84.61,84.78,47.6503,926600.0,0.0,1.0
2003-10-30,84.0,84.55,83.8,84.4,47.4367,936300.0,0.0,1.0
2003-10-31,84.73,85.22,83.74,85.19,47.8808,887400.0,0.0,1.0
2003-11-03,84.56,84.58,84.04,84.44,47.6548,957600.0,0.348,1.0
2003-11-04,84.65,84.97,84.59,84.92,47.9257,246400.0,0.0,1.0
2003-11-05,84.82,84.82,84.26,84.34,47.5984,275100.0,0.0,1.0
2003-11-06,83.77,83.92,83.5,83.55,47.1525,861600.0,0.0,1.0
2003-11-07,83.12,83.59,83.05,83.5,47.1243,725700.0,0.0,1.0
2003-11-10,83.6,83.84,83.2,83.43,47.0848,553900.0,0.0,1.0
2003-11-11,83.45,83.5,83.36,83.44,47.0904,99900.0,0.0,1.0
2003-11-12,83.86,84.15,83.79,84.05,47.4347,321400.0,0.0,1.0
2003-11-13,84.6,85.37,84.54,85.35,48.1684,920400.0,0.0,1.0
2003-11-14,85.3,85.96,85.2,85.92,48.4901,484800.0,0.0,1.0
2003-11-17,86.14,86.59,85.95,86.05,48.5634,695000.0,0.0,1.0
2003-11-18,85.97,86.61,85.78,86.58,48.8625,632200.0,0.0,1.0
2003-11-19,86.42,86.62,85.56,85.62,48.3208,553900.0,0.0,1.0
2003-11-20,86.25,86.49,85.8,86.45,48.7892,373300.0,0.0,1.0
2003-11-21,86.58,86.93,86.5,86.5,48.8174,516900.0,0.0,1.0
2003-11-24,86.18,86.31,85.75,85.79,48.4167,573800.0,0.0,1.0
2003-11-25,85.95,86.52,85.95,86.26,48.682,298700.0,0.0,1.0
2003-11-26,86.1,86.4,85.33,85.91,48.4844,613800.0,0.0,1.0
